partition	ID
train	1LVN
train	4ZCL
train	5X3T
train	3PSD
train	2J23
train	2QED
train	1F00
train	5FTD
train	3QXG
train	4Q8U
train	4YQK
train	4FSK
train	3Q3H
train	2O98
train	4M7V
train	3WVH
train	5CG2
train	1WOW
train	4KS1
train	2ZHM
train	4ZPS
train	4BZR
train	1OMH
train	1YCY
train	5J3Q
train	4YB9
train	4O9C
train	5Y39
train	1I1K
train	2POD
train	2HV7
train	4YDY
train	1WCE
train	5Y44
train	5NZC
train	2GRF
train	5ONU
train	1Y1P
train	5L58
train	3FT5
train	3M6X
train	1F91
train	6B9S
train	4Q7G
train	1JPM
train	1QE6
train	1T10
train	5KTQ
train	4UB7
train	3VA1
train	4YUO
train	4O0U
train	3ROH
train	6JDW
train	1UT7
train	5NPU
train	5EJB
train	4PQ6
train	5U2C
train	5YTC
train	5II5
train	2FCB
train	1Y0D
train	3OIO
train	1G8P
train	4HRG
train	1HQR
train	4GCW
train	1A76
train	2A5Z
train	1RCU
train	4UYT
train	3IJF
train	4NJA
train	3D6N
train	1XEB
train	5LLN
train	5UYJ
train	4IMJ
train	4YOT
train	1CH9
train	4CGC
train	5WF1
train	5WEW
train	1ZPZ
train	3L6F
train	4UXL
train	5FN0
train	4Q4M
train	3KSR
train	4WZF
train	3VMO
train	3H7R
train	3OF4
train	3ADS
train	4XM5
train	2AXC
train	3PPM
train	4X23
train	4CHX
train	2X3D
train	4ZZ8
train	3A9C
train	2O19
train	6BTH
train	3HXF
train	6EZV
train	3TCG
train	3I0V
train	1M8F
train	5SX9
train	4JYS
train	2Y06
train	4GUB
train	2VQY
train	4EBZ
train	1JVD
train	3BS2
train	3UQ2
train	5H7Z
train	3FZB
train	2PAK
train	3VNJ
train	1E04
train	3QBV
train	1VLO
train	4M70
train	2Q8Z
train	4G9Q
train	3QRD
train	5H8S
train	1XBW
train	4KY9
train	1FP6
train	1U7Z
train	2OOW
train	5XBP
train	3QJG
train	4HFB
train	1ZHV
train	4QFH
train	1V9I
train	5DU0
train	4LV5
train	1YTK
train	4H4F
train	3E2E
train	5GLL
train	2X4M
train	1C9L
train	4NEN
train	4WR3
train	4V4K
train	4QKN
train	4KJD
train	2JAO
train	5KCR
train	2XKA
train	2H3R
train	4A22
train	4O9I
train	4RGB
train	1G2P
train	3D8T
train	5CEC
train	4AIH
train	3S1R
train	3S64
train	1GYG
train	5P7P
train	2R5S
train	6F7I
train	1KTI
train	2OUI
train	4EIW
train	5X0T
train	3IRP
train	4QZI
train	4YQL
train	4C4B
train	3QTB
train	9ICG
train	4B48
train	5K77
train	5F38
train	3L7N
train	4O17
train	3O1X
train	4WCW
train	5GKX
train	5E9U
train	2WLX
train	4WPH
train	5C0R
train	1QKU
train	5MCV
train	4RKM
train	3DLP
train	1VEY
train	5IA1
train	5AVD
train	4P6Q
train	5EY9
train	4G19
train	4ZQB
train	1YT5
train	4J6P
train	2ZDG
train	3PGU
train	4X8F
train	1D9I
train	4KNX
train	5F93
train	4MST
train	1GL4
train	4IQM
train	5EGT
train	1HKX
train	5VMC
train	4ZO4
train	3ZHT
train	1I7N
train	5A5V
train	4XU5
train	9ATC
train	3GDV
train	3NZG
train	5XAS
train	5B0M
train	4QIP
train	1LRJ
train	4LQ1
train	2F91
train	2VVM
train	3GJO
train	4L4Z
train	4ZWS
train	1W8L
train	3UP2
train	4FQA
train	4QP1
train	5EG7
train	5JKG
train	2VJU
train	3SUB
train	4JX3
train	3NGY
train	3MTD
train	4U75
train	4EJM
train	5M6D
train	4FPT
train	3SPU
train	4ME9
train	4DMZ
train	5O3P
train	5OGH
train	1KCW
train	4ZHO
train	2FPQ
train	3EYU
train	4GV0
train	5N2W
train	3FD4
train	5ESZ
train	3PM8
train	3RA7
train	5LCD
train	4LMY
train	3F0O
train	4Q42
train	5ETQ
train	3B1J
train	1X88
train	4PTW
train	4PQ7
train	4DK2
train	2FD4
train	5M2I
train	3MY7
train	3NKN
train	4RDQ
train	1OK3
train	4X1D
train	5WX7
train	2JFH
train	2V7O
train	5VHV
train	3VFL
train	5V0V
train	1Y6J
train	4P24
train	1VGQ
train	4RGD
train	5VU9
train	1U0A
train	4YRF
train	5P7L
train	5C86
train	4RQ1
train	5GHS
train	2WY4
train	2X5G
train	2DX8
train	5WCH
train	2FDS
train	5J87
train	5BT0
train	2B02
train	5EV4
train	4FZR
train	5HBO
train	3PHQ
train	2V55
train	2JBK
train	3OG5
train	1MMN
train	2IMO
train	5A0L
train	3QHZ
train	1A6Q
train	4GCT
train	4KTE
train	2FML
train	4ZJX
train	6ENZ
train	2CJJ
train	2JJ9
train	4A2D
train	4TN6
train	2J40
train	3QKA
train	4XM7
train	4N3B
train	2O1Q
train	2IDE
train	5KB3
train	2R23
train	1C6V
train	3CVA
train	2O9G
train	4BCE
train	5C4D
train	2NY1
train	1KBB
train	2NS7
train	3SL9
train	2AWG
train	4ZL6
train	4EDR
train	3B2V
train	3HPL
train	1CY1
train	4NUY
train	2NQW
train	5AWB
train	3IJ5
train	1V6N
train	5E0Y
train	3U15
train	6ETD
train	5J4G
train	5C12
train	1F3D
train	1C1B
train	6ER1
train	4MB2
train	2Q36
train	3STJ
train	1K88
train	4ZZT
train	1CMJ
train	2R9A
train	2CCV
train	1R0M
train	1RPX
train	1NBF
train	5TW6
train	3WCB
train	2CHI
train	3VJN
train	6BWJ
train	5DPH
train	1O0D
train	2QDP
train	2OEW
train	5B4A
train	3VN3
train	1BDJ
train	4KSS
train	5JWD
train	4NYU
train	3S28
train	1MQ4
train	4XRH
train	3O3G
train	5YLC
train	2XL6
train	5LTS
train	4O6Q
train	3H1K
train	3WQO
train	3CMX
train	1FTN
train	3VTA
train	5CTQ
train	5F3R
train	1I5K
train	1MNN
train	3OGM
train	1K98
train	5TUN
train	4I48
train	4GWV
train	3EFL
train	4HUX
train	3FDX
train	5OFQ
train	1LWG
train	3W7Y
train	5O1N
train	2OU7
train	4AUI
train	4D70
train	4QBR
train	1X3S
train	2R1V
train	3CBW
train	5MVM
train	2HUK
train	5GLQ
train	2EEN
train	5JHT
train	3O0N
train	1OD4
train	4GN4
train	3FUQ
train	4I9L
train	3QH3
train	1BMB
train	3ZVX
train	4Q3V
train	3WZS
train	5VJS
train	4J2T
train	1ZA3
train	4LIS
train	5YJP
train	1I44
train	3OHU
train	4DNO
train	5MYI
train	2A2O
train	3SI2
train	3JUM
train	5B0R
train	5FC9
train	1IJT
train	4BU1
train	1O5T
train	4FOM
train	5IUC
train	1JLQ
train	5XZD
train	5BVK
train	3VFN
train	2OLO
train	5HP2
train	3IOZ
train	5EL0
train	2CX9
train	5XNT
train	5DPM
train	2Q78
train	4A75
train	3MOZ
train	3U0G
train	1LAX
train	1X0T
train	1PIZ
train	4REA
train	3RWR
train	4NPT
train	3M7O
train	3LNJ
train	3GJC
train	4C20
train	3K47
train	5AYS
train	4U00
train	5HQX
train	3C46
train	5APY
train	3F46
train	3KTF
train	3PVV
train	4TPN
train	4DEA
train	1EXW
train	3IP2
train	5XFY
train	4DZU
train	4GVM
train	3NO8
train	1T87
train	3PYM
train	4FQQ
train	3RMU
train	3DLK
train	1X6N
train	5NLF
train	2HS2
train	4BOE
train	1XWS
train	2ICH
train	1ZWX
train	3E8Z
train	2I19
train	1UHN
train	5T8C
train	4NOY
train	2APF
train	3ZP7
train	3F2R
train	1X0V
train	4J5G
train	1ZZW
train	5C2E
train	3LAW
train	4LMZ
train	5SZ8
train	5KMR
train	5EKC
train	5CXP
train	1A4H
train	6EXW
train	6ELB
train	3NWL
train	3FVN
train	2IOU
train	2GYY
train	1ZV4
train	4KPK
train	3UJM
train	3RNJ
train	1MX9
train	3ANX
train	5E4R
train	3S0Q
train	4RPF
train	5WVC
train	3AD6
train	3CHL
train	1XXX
train	1MU2
train	2DIK
train	5NVR
train	2YYZ
train	2X8G
train	3F4Y
train	4QIZ
train	1X3L
train	2EXB
train	5G6U
train	3RNZ
train	5XVP
train	1PG2
train	3OGV
train	3EDR
train	4WXS
train	3NLI
train	3SRP
train	5UY7
train	5WXN
train	2BAK
train	4GEI
train	1NTO
train	1SC7
train	4FWW
train	1I9A
train	4NUW
train	4FOA
train	1L3W
train	1GHD
train	1P6D
train	1MD2
train	2E3V
train	5OU8
train	1GE8
train	5VY1
train	3D81
train	1NU5
train	3KWG
train	1QTN
train	5C4R
train	1Z2I
train	3N81
train	3N1Q
train	4RQG
train	3OZX
train	4N8O
train	4MPK
train	2E2U
train	5KIK
train	2Y9P
train	4P5A
train	4RQS
train	4LNU
train	3MFX
train	3SLL
train	3H41
train	1TWH
train	4YWQ
train	1AZT
train	3GFU
train	1UAD
train	1OBX
train	5FN8
train	3IJQ
train	5IL0
train	3WE0
train	2F7T
train	1CFY
train	5OMQ
train	3K8R
train	4OPX
train	3B65
train	4DW6
train	1O0C
train	3MPZ
train	2GQQ
train	3P71
train	5CXK
train	2HZL
train	1EJV
train	4LVK
train	1NX8
train	2AM5
train	1DKU
train	3R5R
train	3G0R
train	4LEF
train	4NEX
train	5WPI
train	4JT4
train	3UQ8
train	5J72
train	2FFV
train	1SV0
train	1QW0
train	5JUR
train	1IUV
train	3MJH
train	2YIA
train	3EVJ
train	1II7
train	5UG8
train	3NKH
train	5B7N
train	1KMC
train	4AVG
train	2OAF
train	5IQW
train	1IAO
train	3IDW
train	5J4O
train	1YL5
train	5FL3
train	5W7M
train	3PJL
train	2OD3
train	4XKU
train	4L9S
train	1JE8
train	4G9D
train	5LM2
train	3UBL
train	4JHN
train	4GRZ
train	5XZH
train	3ITY
train	2PRL
train	3TZV
train	5J58
train	5N91
train	2OXL
train	4D1F
train	4WZ0
train	1V03
train	3CY1
train	3BSZ
train	1DW9
train	3T0H
train	1M48
train	5IX6
train	4ZHS
train	4J0H
train	3LCB
train	5LLU
train	3LI0
train	2Y7I
train	5A6D
train	5P96
train	1GR1
train	4K1Z
train	4TL0
train	2Z6D
train	3ZG5
train	3GDU
train	5K3M
train	5GHE
train	4MQL
train	1ZUM
train	3DWP
train	3E12
train	2YTZ
train	4GMY
train	5CZX
train	6ESY
train	4HKH
train	3MKV
train	1B3X
train	3ZYB
train	3GD4
train	1L4I
train	4A7P
train	2X1I
train	4JAT
train	4YR6
train	1KVD
train	2R1P
train	5KOU
train	2XV4
train	4GOF
train	3W2I
train	3BHR
train	5VWN
train	3MUD
train	4GF4
train	5Y89
train	2IHD
train	1T39
train	4OBM
train	3FRI
train	1KDM
train	4NF0
train	4PCW
train	5NPY
train	3DVK
train	3G90
train	5AAL
train	4P1M
train	4REZ
train	3QND
train	4MO5
train	4YXS
train	1IOV
train	4U6S
train	5JDL
train	4G3S
train	4H1X
train	5O9X
train	4A0I
train	1EH8
train	5NQQ
train	1MLY
train	3QPX
train	3U5R
train	3JRM
train	5XPC
train	3IBQ
train	3IN0
train	1U07
train	3HXM
train	3G3W
train	5MJW
train	4HEH
train	3T5C
train	3QQY
train	5O5L
train	1FVU
train	4U2H
train	1U24
train	2WPV
train	2AYG
train	4ZB1
train	4LGI
train	3P6U
train	3RVN
train	5WOS
train	3F7C
train	5UA5
train	1YCJ
train	4A3P
train	4S3R
train	4RS1
train	5EDB
train	5MR7
train	5AZ0
train	1FLL
train	1CQE
train	5TF1
train	1RZP
train	5TA1
train	4QL1
train	3LB0
train	5M85
train	4XAR
train	3BKX
train	5JFY
train	1D0Z
train	4AW7
train	1QGV
train	4IY6
train	2G6B
train	1D6S
train	1EGA
train	5LS7
train	4X00
train	3JS2
train	1I5I
train	5VPV
train	3A9K
train	3F2I
train	5GQR
train	5TRK
train	2Q95
train	2OUS
train	5OIY
train	3LHQ
train	1XX6
train	5HGP
train	1M2D
train	1FBK
train	6B83
train	2I3U
train	4XDQ
train	3WRH
train	1EJX
train	3Q8D
train	2ZGA
train	2WUL
train	3DJO
train	3V9M
train	4X6S
train	1OMS
train	4O8S
train	2PVA
train	4ZE2
train	3LP4
train	4L2I
train	5MNF
train	5HV9
train	5BRZ
train	3UPS
train	5NFA
train	1VR5
train	4JG8
train	4LH9
train	4KD4
train	1FW2
train	4II5
train	5AJH
train	1H2J
train	1PEZ
train	4JA8
train	6B02
train	5LKA
train	5FC7
train	3IM5
train	4L87
train	6BXY
train	4BAD
train	3KS2
train	4S32
train	4WR4
train	4CXN
train	3QDD
train	1YXD
train	2YOP
train	1WA5
train	4JOD
train	1U4C
train	3NQF
train	4KPD
train	4X5V
train	4G1G
train	3CBN
train	4UNU
train	3HLR
train	4OUJ
train	1YB1
train	2YNB
train	4RYI
train	4W78
train	5JE8
train	3CUP
train	3HZE
train	3S5C
train	3WBK
train	4PK6
train	5KUE
train	3FJJ
train	4L1B
train	4O4O
train	1EYX
train	2FX3
train	5DJ5
train	3OII
train	3FUR
train	5KKA
train	2P4H
train	1SKV
train	3VYG
train	3K2I
train	2B7U
train	3ZEZ
train	4I46
train	4JIN
train	5W8V
train	6BO7
train	1P36
train	1FIL
train	3AGU
train	2A1S
train	3UT6
train	3RIG
train	4I2T
train	2OUQ
train	5YJX
train	2P24
train	4K8U
train	6BNL
train	3D57
train	2XGL
train	1CC3
train	4R26
train	3G6L
train	3UUG
train	2FWP
train	2PAH
train	3AYI
train	4X8X
train	5SWA
train	2ETM
train	2Y0F
train	3DOW
train	1M0S
train	1IBD
train	5KDF
train	3T5I
train	3ZXV
train	3QB3
train	5XVK
train	2W40
train	1V8B
train	2ITP
train	4BEC
train	4P6P
train	5OG6
train	4R7E
train	1G07
train	4C07
train	6BHV
train	1OH4
train	4PIM
train	3FJ7
train	2O7A
train	3ELW
train	1QLH
train	3LJ5
train	1D8L
train	5FX5
train	3P14
train	4R1P
train	4HK4
train	1MBX
train	3VHD
train	4K4G
train	1A06
train	4XAB
train	5MCL
train	1F9Q
train	4W8I
train	2F61
train	2OYY
train	1KEA
train	3GDT
train	1PE9
train	5JX0
train	3PV0
train	4DLP
train	3Q6S
train	1H98
train	2ZL8
train	4NSR
train	3HE5
train	4RXQ
train	4R1V
train	2YLC
train	3R0S
train	4CKN
train	3W8R
train	4ETU
train	3UJL
train	6BJL
train	5MOC
train	2JAZ
train	4NJT
train	2OL1
train	1Z6R
train	5VFE
train	1G93
train	5LLH
train	5BRF
train	2ACL
train	2CI8
train	5WHE
train	3AKI
train	1CE0
train	3T6D
train	5I9Y
train	4XB4
train	4G9K
train	5LM8
train	5NBJ
train	3LO7
train	3FBU
train	5CSK
train	5Y2P
train	2BNX
train	5GVZ
train	4X52
train	4CP1
train	3MT1
train	3PNA
train	2A3Q
train	5FS9
train	3PFF
train	3L06
train	4PHF
train	1WYI
train	1FCG
train	3SZT
train	5U7I
train	5CDU
train	5IMT
train	2G4B
train	4V1R
train	4INK
train	3DUW
train	3QK0
train	3TC2
train	3FAI
train	5TME
train	1V3S
train	3LBG
train	1P4F
train	1UFL
train	5N7O
train	4L7V
train	1OXK
train	5E65
train	2BEH
train	1I04
train	4M7F
train	4Z95
train	3QRJ
train	2EU7
train	4TYI
train	1X7P
train	3F6S
train	6B24
train	5XZV
train	4PQR
train	2BZS
train	1IO2
train	5YL3
train	5VPC
train	4YFE
train	3SBZ
train	3HF9
train	1J1A
train	6F60
train	3AI9
train	5MU8
train	5NGV
train	3SDE
train	2W2R
train	4YXG
train	3B86
train	5DWR
train	1AIV
train	1M7E
train	4HVA
train	1I8K
train	2RJL
train	5CRL
train	2DS1
train	4PMX
train	1F4D
train	5YBN
train	5H8P
train	1T34
train	3TX2
train	3CRN
train	1KFX
train	5VWX
train	5MOF
train	1P45
train	5XUY
train	2XLE
train	2OWO
train	4D5D
train	1NNU
train	4ESH
train	2BXA
train	3BSH
train	4A2N
train	5L76
train	4ME7
train	1DDO
train	3SCP
train	4W1R
train	3SPZ
train	5XP8
train	4Z7P
train	4ZFA
train	2RDL
train	4RTS
train	2AFR
train	3AMB
train	2Z44
train	2VGG
train	4A63
train	4Z84
train	4EE9
train	4K02
train	5TY4
train	3FKQ
train	3S84
train	5NBA
train	4XLT
train	4REX
train	3WT7
train	4ERG
train	3VP2
train	4GOC
train	2AHB
train	4AP3
train	6BR3
train	5OED
train	1ORF
train	3D0Q
train	4N6K
train	2I4N
train	1HZG
train	3LYR
train	1X9Q
train	4YJE
train	3WZ5
train	4OBT
train	4NY9
train	4O7D
train	2VGL
train	1OI7
train	2XX1
train	3D21
train	5V5X
train	4XOI
train	1MX2
train	3WF2
train	5NE4
train	5MO4
train	5TZO
train	2OY8
train	3ET5
train	1AG9
train	3UV0
train	5DOM
train	2EFA
train	4XAZ
train	4LJ7
train	4W4I
train	4MHE
train	2DDK
train	4PWD
train	3VRY
train	5WFG
train	4MCQ
train	5IW8
train	5ELW
train	5OXM
train	2V2G
train	2QLY
train	1E2J
train	3T6Z
train	2O1G
train	4MOP
train	5CFT
train	2P3V
train	5IMD
train	2C21
train	4XWK
train	3TAV
train	4DSE
train	4GWW
train	3WNH
train	2VMP
train	5UJ2
train	4RZU
train	4JMB
train	4M9U
train	2WQD
train	5ENQ
train	5BMM
train	4N3T
train	2C68
train	4QM6
train	4QVU
train	3JZF
train	1GTI
train	2Q7Y
train	4JSZ
train	6F6E
train	2PF6
train	5OLY
train	1PQY
train	1OQ7
train	2GBV
train	3LUB
train	3BZD
train	4RG6
train	4R8O
train	1R1G
train	5I9N
train	4J18
train	5YRQ
train	3M33
train	5KZA
train	2R4R
train	3T1G
train	1BFK
train	3SJT
train	4OYV
train	4N0G
train	5L4E
train	3F6R
train	5X2N
train	5O99
train	1I59
train	5HF3
train	3VRJ
train	4PBD
train	2P0S
train	5HD7
train	5MTS
train	3FRY
train	3K2D
train	1UHO
train	3GMB
train	2GGL
train	3HO6
train	5DZ5
train	4NDI
train	3O4A
train	1OS1
train	1OE9
train	1ZZB
train	1V2Q
train	5IBQ
train	4RRM
train	5W98
train	4JEG
train	5OFD
train	2XF0
train	5JR5
train	5N8D
train	3LTQ
train	2Z6R
train	4YT9
train	5JUM
train	3ZZX
train	4AI8
train	3BE8
train	2X91
train	4H3T
train	1SVL
train	1Q8F
train	2JCC
train	3ASJ
train	1A2F
train	5MOY
train	2D8L
train	5AP7
train	5OM5
train	2V6H
train	5XE1
train	2DSV
train	3Q3S
train	5K4C
train	2GJW
train	2JFU
train	6ELA
train	1Y7Z
train	1CGP
train	3BVO
train	2CIF
train	5J6Q
train	4I14
train	6ESS
train	1YNQ
train	1UKC
train	4ENR
train	5HRH
train	2D1E
train	4E0U
train	5LV9
train	5XK7
train	4G0O
train	2Y2G
train	1I9T
train	2ERY
train	1GTK
train	4BPG
train	3T66
train	5CVN
train	3K5S
train	4U0U
train	5ICR
train	2FT2
train	4YV2
train	5ULB
train	2YWY
train	4BQB
train	4P3F
train	5W9S
train	4UPH
train	1ZHM
train	2RHA
train	4CDV
train	2BKO
train	1D6E
train	4H14
train	1VF4
train	3MTG
train	3QX2
train	3NA9
train	5KKB
train	1HW3
train	1MJG
train	4A9F
train	4WD4
train	4MWF
train	1T0I
train	2BI4
train	4C69
train	3SPX
train	1X7I
train	3PAF
train	4O8U
train	3ZH2
train	4R04
train	5D4S
train	5M4V
train	2DW7
train	6BBH
train	5Z1V
train	4BD2
train	3QEA
train	5DEJ
train	5LOT
train	3VYA
train	5JBA
train	1YRU
train	6BI8
train	3HLU
train	3CMI
train	3IC8
train	1HM5
train	3P0A
train	5LDN
train	2IMW
train	4OIX
train	3N2J
train	3SKP
train	3B24
train	4OLD
train	4KA2
train	5NY6
train	3FTB
train	3PP0
train	5SYT
train	1XAW
train	1JUO
train	3V5M
train	5E4O
train	4HPO
train	4HB5
train	5CXH
train	3G1T
train	5KWF
train	4QL0
train	6BH4
train	1N6J
train	4X8S
train	2POM
train	5U5B
train	3JRT
train	2RIW
train	3ZCP
train	5KNM
train	2F4P
train	5P5S
train	1Z6U
train	4FT8
train	4Z8Z
train	1E69
train	1JFF
train	3K36
train	4E12
train	5C3P
train	2JG3
train	4LUP
train	2QWR
train	3O02
train	2YKS
train	1BZ5
train	1EV8
train	1YMG
train	5UPS
train	1WIW
train	1ZUZ
train	1LKX
train	1NYQ
train	3DUF
train	2B4U
train	5JRX
train	2AG1
train	3SHS
train	5GOL
train	5ECV
train	5TO3
train	1ZQA
train	4XKJ
train	3OL8
train	4B7T
train	3DTW
train	1TZK
train	2A3X
train	4BE3
train	3PFC
train	5XMD
train	4DQ3
train	1I45
train	1BF6
train	1LJM
train	2CGX
train	5K98
train	1HAK
train	4YQY
train	4RQT
train	4UA2
train	3DFJ
train	1ZIO
train	3TS0
train	3WQG
train	1Z8F
train	3BLY
train	1Z0I
train	1ODC
train	4H5R
train	1GGU
train	1YV3
train	3ONN
train	3UNS
train	4GJF
train	3L3R
train	5YAE
train	5KY0
train	5SWS
train	2ALG
train	5DCE
train	2F3C
train	2ERV
train	3SX1
train	4B3N
train	4ZRZ
train	1Q1S
train	4EQ2
train	2DUB
train	2YVO
train	5AG9
train	5W9R
train	4BXR
train	2XUU
train	4FVD
train	3E5L
train	5GUH
train	6EXK
train	5D50
train	2Y6T
train	4UTC
train	1QAF
train	3ODT
train	5HRO
train	5U7L
train	5FBO
train	5ONW
train	4M75
train	4Y61
train	5VNL
train	4F23
train	4RWG
train	5V9J
train	3OJK
train	3LJS
train	3L81
train	5VVP
train	1CB7
train	4QQC
train	5UFR
train	4OMH
train	3DR9
train	1T2O
train	1Q4O
train	1EDY
train	4ZE8
train	3V9C
train	2E7L
train	5C3E
train	3AZJ
train	5JB2
train	4ML2
train	2P8N
train	4XQW
train	1SXQ
train	2P0T
train	4JFA
train	3ULZ
train	5FIU
train	5OQG
train	3FNQ
train	1GW1
train	2NY4
train	2OD5
train	5V4K
train	2OL3
train	1K66
train	4Q3P
train	1QY4
train	1XA6
train	1I69
train	2AH5
train	3BA6
train	2QLE
train	3LTE
train	1B3K
train	4QC1
train	1U2R
train	1RDP
train	2W5W
train	5EPF
train	5GPC
train	1EZL
train	1BK9
train	4UWI
train	4F17
train	1Y0Y
train	4IID
train	2WGY
train	1YW4
train	4I2W
train	1M7X
train	5XJ9
train	3UWU
train	3NRW
train	3S3C
train	5SV8
train	3F2P
train	4S0I
train	3MK7
train	3FZN
train	4FTV
train	2HE3
train	5YJ3
train	5MNJ
train	4GXQ
train	1LVF
train	3HQO
train	3ITV
train	5W07
train	3NMM
train	2OWZ
train	5CS7
train	4BF3
train	1OKO
train	4F5L
train	2CW5
train	3H1R
train	3EXZ
train	1YS6
train	2OJP
train	3WLU
train	1GB7
train	5CNW
train	3LXJ
train	4YII
train	2IH8
train	1W26
train	5ULT
train	4PIV
train	4PNH
train	1D1G
train	4W8Q
train	5WJM
train	2ETH
train	1MWS
train	1E6G
train	3WTO
train	1K6A
train	1P2F
train	4O8Y
train	5Z09
train	1B44
train	5J5P
train	5UYR
train	6F06
train	3JPS
train	3T0G
train	3BAZ
train	3K7I
train	1PW6
train	5FZ1
train	4DQ7
train	5DW3
train	5D65
train	5IUH
train	1Q3X
train	4LQ0
train	2IAD
train	5XWF
train	5HB4
train	3QUO
train	3AJM
train	4XGM
train	3WAJ
train	3I95
train	4H54
train	4A9T
train	5HVA
train	6BG0
train	3MX6
train	5IKQ
train	3DM5
train	1MFV
train	2OR3
train	2W0R
train	3W77
train	1IXG
train	5H9C
train	6ERK
train	3C5O
train	4S2Z
train	3CR0
train	5GKS
train	4IUI
train	5CA6
train	3OOT
train	4S1L
train	3C8O
train	4MZ8
train	1WMI
train	1A8S
train	5N92
train	5XU1
train	1Y0B
train	5HGU
train	3EES
train	1S3L
train	6ASM
train	2NTD
train	3CLU
train	1P64
train	1A6W
train	4HB3
train	5XXA
train	2OPW
train	2F7N
train	3A8U
train	5K0C
train	2DSH
train	5C7G
train	6F2Y
train	5T79
train	4PF8
train	4CFZ
train	4Q59
train	4YC3
train	4C9X
train	4H45
train	5OJ9
train	3KHX
train	4WA6
train	1XTR
train	4QMW
train	3H2B
train	4FNZ
train	3PNG
train	1MGO
train	5E8D
train	3R0R
train	4OOL
train	3QCH
train	4YDR
train	3ODU
train	5Y3B
train	3C1T
train	1QHC
train	3HYX
train	2JBO
train	2G2Q
train	4MIS
train	2WWS
train	5OLH
train	1UKP
train	3T80
train	3A4S
train	3M67
train	1CD2
train	5MIH
train	1W4N
train	4OJB
train	2CBY
train	3CAW
train	5G3O
train	3ZYZ
train	5J4Y
train	2QX0
train	2H3H
train	4RWQ
train	5JH3
train	3T0C
train	5BXD
train	2H0G
train	4R4Q
train	2OIX
train	2R82
train	4NES
train	1C7E
train	6BBZ
train	2OTB
train	2IKB
train	4NHR
train	3ZO3
train	4JDO
train	4JKE
train	4FRA
train	5WNH
train	2EC8
train	3NBA
train	4JTF
train	5KI8
train	1WBJ
train	1JOP
train	2VSA
train	5VWT
train	4E7D
train	5YPA
train	4HBF
train	2R8R
train	5IC9
train	4YSB
train	2C6X
train	4GI0
train	1OYH
train	5WSU
train	2C0B
train	1H7Z
train	2ESA
train	3TC7
train	4YA8
train	6AZW
train	3K0Z
train	1L2O
train	4HTM
train	5JLS
train	3UN4
train	5X7Z
train	4CCU
train	1G6O
train	5KR0
train	5UM7
train	1FTK
train	3LIO
train	4XR3
train	4KQO
train	2V3J
train	3RB5
train	4AI4
train	3GDH
train	4MO1
train	3QS3
train	5KB6
train	4LJ0
train	4Y1Y
train	4OG2
train	4EQW
train	4F9Y
train	3WVS
train	1SWS
train	3KWD
train	3SOV
train	1F57
train	3CLD
train	1JTI
train	6AM7
train	2Z4Z
train	1F08
train	5B8B
train	2RA6
train	4N16
train	5YG8
train	5B7B
train	3HCW
train	3BES
train	2EVE
train	4LRX
train	2ONN
train	5AG3
train	2BRF
train	5DHU
train	3KZW
train	5J9K
train	5HOO
train	3BIC
train	2OFC
train	4CBG
train	4N2H
train	1BVI
train	1B2U
train	3SQJ
train	3TTD
train	1D0A
train	3HRM
train	3VVF
train	5O1X
train	6EU7
train	3DPS
train	4Z1G
train	4Q0G
train	2ZXJ
train	3IGO
train	1OIM
train	2OVA
train	3NXK
train	4G3J
train	4L3O
train	3ORE
train	5K1W
train	1G6X
train	3EBK
train	3MB6
train	5L2S
train	5T58
train	1BLF
train	3K8O
train	1PWA
train	6EIG
train	3SYA
train	3B6V
train	2FY5
train	2DV6
train	3REX
train	5NXU
train	3UTW
train	4PW2
train	3OHA
train	3NQV
train	5I2F
train	4NY4
train	5VBQ
train	3SJG
train	5E72
train	5I51
train	4FXB
train	2CAU
train	4GZR
train	4FGW
train	1FK3
train	2I7Q
train	4OVU
train	3DVI
train	5NJZ
train	3UI2
train	2IPZ
train	2Z14
train	5AUW
train	5EJH
train	3FJ5
train	2IZ1
train	4HJ0
train	3C5F
train	3U07
train	5JQK
train	1FN7
train	5L7R
train	3CQH
train	4B91
train	3V0R
train	5I5E
train	4TZA
train	4LC2
train	4LEC
train	3LSY
train	1VMK
train	1NLB
train	5EZM
train	4GVY
train	3VMM
train	2J2Z
train	1CJT
train	3FLO
train	5SW6
train	3SWX
train	3I4D
train	1BRR
train	4LSO
train	5GIP
train	2VSP
train	5KKG
train	3ZG3
train	5TEU
train	2VDE
train	2XKN
train	5XMH
train	5U6A
train	4KFF
train	2Q2V
train	4WK9
train	2C91
train	3AFG
train	5J9W
train	4J7T
train	1C8D
train	5CHH
train	5UYY
train	1UX7
train	4MOQ
train	3W90
train	4IX8
train	5IJI
train	2W8I
train	3ZOK
train	5NKV
train	3U7D
train	3E19
train	5DY5
train	3P76
train	2OE1
train	2DV7
train	5FNY
train	5N04
train	2B9V
train	2NRQ
train	5M89
train	4CPM
train	1VEL
train	2JKB
train	3FIF
train	2IB0
train	4O6N
train	3GFE
train	4XTP
train	4ZLC
train	2QNB
train	3RXZ
train	3D0A
train	3EGC
train	1VUB
train	4DFB
train	3KSS
train	4XKR
train	5YGJ
